"Agency","Site_no","Date","Discharge_mean_cfs","DataValQualCode"
"USGS",11046000,"2017-01-10",15.4,"A"
"USGS",11046000,"2017-01-11",19.1,"A"
"USGS",11046000,"2017-01-12",20,"A"
"USGS",11046000,"2017-01-13",286,"A"
"USGS",11046000,"2017-01-14",218,"A"
"USGS",11046000,"2017-01-15",99,"A"
"USGS",11046000,"2017-01-16",55.9,"A"
"USGS",11046000,"2017-01-17",33,"A"
"USGS",11046000,"2017-01-18",24.7,"A"
"USGS",11046000,"2017-01-19",40.1,"A"
"USGS",11046000,"2017-01-20",1390,"A"
"USGS",11046000,"2017-01-21",1850,"A"
"USGS",11046000,"2017-01-22",3900,"A"
"USGS",11046000,"2017-01-23",6880,"A"
"USGS",11046000,"2017-01-24",1220,"A"
"USGS",11046000,"2017-01-25",596,"A"
"USGS",11046000,"2017-01-26",379,"A"
"USGS",11046000,"2017-01-27",264,"A"
"USGS",11046000,"2017-01-28",200,"A"
"USGS",11046000,"2017-01-29",160,"A"
"USGS",11046000,"2017-01-30",135,"A"
"USGS",11046000,"2017-01-31",118,"A"
"USGS",11046000,"2017-02-01",103,"A"
"USGS",11046000,"2017-02-02",92.1,"A"
"USGS",11046000,"2017-02-03",87.4,"A"
"USGS",11046000,"2017-02-04",82.7,"A"
"USGS",11046000,"2017-02-05",76.9,"A"
"USGS",11046000,"2017-02-06",75.5,"A"
"USGS",11046000,"2017-02-07",106,"A"
"USGS",11046000,"2017-02-08",108,"A"
"USGS",11046000,"2017-02-09",88.1,"A"
"USGS",11046000,"2017-02-10",80.7,"A"
"USGS",11046000,"2017-02-11",77.1,"A"
"USGS",11046000,"2017-02-12",73.7,"A"
"USGS",11046000,"2017-02-13",66.4,"A"
"USGS",11046000,"2017-02-14",64.3,"A"
"USGS",11046000,"2017-02-15",64,"A"
"USGS",11046000,"2017-02-16",62.5,"A"
"USGS",11046000,"2017-02-17",69.5,"A"
"USGS",11046000,"2017-02-18",702,"A"
"USGS",11046000,"2017-02-19",300,"A"
"USGS",11046000,"2017-02-20",153,"A"
"USGS",11046000,"2017-02-21",113,"A"
"USGS",11046000,"2017-02-22",96.2,"A"
"USGS",11046000,"2017-02-23",90.8,"A"
"USGS",11046000,"2017-02-24",80.8,"A"
"USGS",11046000,"2017-02-25",68.9,"A"
"USGS",11046000,"2017-02-26",60.9,"A"
"USGS",11046000,"2017-02-27",474,"A"
"USGS",11046000,"2017-02-28",1700,"A"
"USGS",11046000,"2017-03-01",416,"A"
"USGS",11046000,"2017-03-02",244,"A"
"USGS",11046000,"2017-03-03",187,"A"
"USGS",11046000,"2017-03-04",160,"A"
"USGS",11046000,"2017-03-05",136,"A"
"USGS",11046000,"2017-03-06",120,"A"
"USGS",11046000,"2017-03-07",108,"A"
"USGS",11046000,"2017-03-08",101,"A"
"USGS",11046000,"2017-03-09",95,"A"
"USGS",11046000,"2017-03-10",90.2,"A"
"USGS",11046000,"2017-03-11",86.7,"A"
"USGS",11046000,"2017-03-12",83.1,"A"
"USGS",11046000,"2017-03-13",71.8,"A"
"USGS",11046000,"2017-03-14",72.6,"A"
"USGS",11046000,"2017-03-15",72.6,"A"
"USGS",11046000,"2017-03-16",68.6,"A"
"USGS",11046000,"2017-03-17",68.8,"A"
"USGS",11046000,"2017-03-18",62.7,"A"
"USGS",11046000,"2017-03-19",59.4,"A"
"USGS",11046000,"2017-03-20",57.6,"A"
"USGS",11046000,"2017-03-21",55.4,"A"
"USGS",11046000,"2017-03-22",55.4,"A"
"USGS",11046000,"2017-03-23",52.1,"A"
"USGS",11046000,"2017-03-24",51.6,"A"
"USGS",11046000,"2017-03-25",46.7,"A"
"USGS",11046000,"2017-03-26",45.3,"A"
"USGS",11046000,"2017-03-27",42.4,"A"
"USGS",11046000,"2017-03-28",40.5,"A"
"USGS",11046000,"2017-03-29",37.4,"A"
"USGS",11046000,"2017-03-30",36.2,"A"
"USGS",11046000,"2017-03-31",34.4,"A"
"USGS",11046000,"2017-04-01",32.5,"A"
"USGS",11046000,"2017-04-02",29.6,"A"
"USGS",11046000,"2017-04-03",29.4,"A"
"USGS",11046000,"2017-04-04",27.1,"A"
"USGS",11046000,"2017-04-05",25.2,"A"
"USGS",11046000,"2017-04-06",24.8,"A"
"USGS",11046000,"2017-04-07",24.3,"A"
"USGS",11046000,"2017-04-08",23.6,"A"
"USGS",11046000,"2017-04-09",24.6,"A"
"USGS",11046000,"2017-04-10",22.8,"A"
"USGS",11046000,"2017-04-11",21.7,"A"
"USGS",11046000,"2017-04-12",21.3,"A"
"USGS",11046000,"2017-04-13",20.9,"A"
"USGS",11046000,"2017-04-14",21,"A"
"USGS",11046000,"2017-04-15",20.4,"A"
"USGS",11046000,"2017-04-16",19.4,"A"
"USGS",11046000,"2017-04-17",20.1,"A"
"USGS",11046000,"2017-04-18",20.7,"A"
"USGS",11046000,"2017-04-19",21.1,"A"
"USGS",11046000,"2017-04-20",19.3,"A"
"USGS",11046000,"2017-04-21",17.4,"A"
"USGS",11046000,"2017-04-22",16.4,"A"
"USGS",11046000,"2017-04-23",16.5,"A"
"USGS",11046000,"2017-04-24",18.1,"A"
"USGS",11046000,"2017-04-25",19.7,"A"
"USGS",11046000,"2017-04-26",18.9,"A"
"USGS",11046000,"2017-04-27",18.9,"A"
"USGS",11046000,"2017-04-28",18.7,"A"
"USGS",11046000,"2017-04-29",17.2,"A"
"USGS",11046000,"2017-04-30",15.8,"A"
"USGS",11046000,"2017-05-01",15.2,"A"
"USGS",11046000,"2017-05-02",15.3,"A"
"USGS",11046000,"2017-05-03",16.5,"A"
"USGS",11046000,"2017-05-04",17.7,"A"
"USGS",11046000,"2017-05-05",18.3,"A"
"USGS",11046000,"2017-05-06",22.3,"A"
"USGS",11046000,"2017-05-07",34,"A"
"USGS",11046000,"2017-05-08",50.1,"A"
"USGS",11046000,"2017-05-09",35.5,"A"
"USGS",11046000,"2017-05-10",29.5,"A"
"USGS",11046000,"2017-05-11",28.4,"A"
"USGS",11046000,"2017-05-12",27.4,"A"
"USGS",11046000,"2017-05-13",26.5,"A"
"USGS",11046000,"2017-05-14",25.2,"A"
"USGS",11046000,"2017-05-15",24.5,"A"
"USGS",11046000,"2017-05-16",23.8,"A"
"USGS",11046000,"2017-05-17",24.9,"A"
"USGS",11046000,"2017-05-18",24.3,"A"
"USGS",11046000,"2017-05-19",22.5,"A"
"USGS",11046000,"2017-05-20",21.3,"A"
"USGS",11046000,"2017-05-21",20.2,"A"
"USGS",11046000,"2017-05-22",19.5,"A"
"USGS",11046000,"2017-05-23",19.3,"A"
"USGS",11046000,"2017-05-24",18.9,"A"
"USGS",11046000,"2017-05-25",19.8,"A"
"USGS",11046000,"2017-05-26",20,"A"
"USGS",11046000,"2017-05-27",19.7,"A"
"USGS",11046000,"2017-05-28",19.8,"A"
"USGS",11046000,"2017-05-29",20.4,"A"
"USGS",11046000,"2017-05-30",21.4,"A"
"USGS",11046000,"2017-05-31",20.9,"A"
"USGS",11046000,"2017-06-01",21.5,"A"
"USGS",11046000,"2017-06-02",20.3,"A"
"USGS",11046000,"2017-06-03",17.5,"A"
"USGS",11046000,"2017-06-04",15,"A"
"USGS",11046000,"2017-06-05",13.6,"A"
"USGS",11046000,"2017-06-06",12.9,"A"
"USGS",11046000,"2017-06-07",13.3,"A"
"USGS",11046000,"2017-06-08",13,"A"
"USGS",11046000,"2017-06-09",12.2,"A"
"USGS",11046000,"2017-06-10",12.7,"A"
"USGS",11046000,"2017-06-11",14.1,"A"
"USGS",11046000,"2017-06-12",14.2,"A"
"USGS",11046000,"2017-06-13",14.5,"A"
"USGS",11046000,"2017-06-14",13.3,"A"
"USGS",11046000,"2017-06-15",12.3,"A"
"USGS",11046000,"2017-06-16",11.5,"A"
"USGS",11046000,"2017-06-17",11.7,"A"
"USGS",11046000,"2017-06-18",10.2,"A"
"USGS",11046000,"2017-06-19",9.65,"A"
"USGS",11046000,"2017-06-20",9.65,"A"
"USGS",11046000,"2017-06-21",8.99,"A"
"USGS",11046000,"2017-06-22",8.9,"A"
"USGS",11046000,"2017-06-23",9.24,"A"
"USGS",11046000,"2017-06-24",9.79,"A"
"USGS",11046000,"2017-06-25",9.31,"A"
"USGS",11046000,"2017-06-26",7.6,"A"
"USGS",11046000,"2017-06-27",7.81,"A"
"USGS",11046000,"2017-06-28",7.17,"A"
"USGS",11046000,"2017-06-29",7.74,"A"
"USGS",11046000,"2017-06-30",8.2,"A"
"USGS",11046000,"2017-07-01",8.45,"A"
"USGS",11046000,"2017-07-02",8.64,"A"
"USGS",11046000,"2017-07-03",8.23,"A"
"USGS",11046000,"2017-07-04",7.54,"A"
"USGS",11046000,"2017-07-05",6.47,"A"
"USGS",11046000,"2017-07-06",5.88,"A"
"USGS",11046000,"2017-07-07",5.19,"A"
"USGS",11046000,"2017-07-08",4.43,"A"
"USGS",11046000,"2017-07-09",4.56,"A"
"USGS",11046000,"2017-07-10",3.98,"A"
"USGS",11046000,"2017-07-11",4.42,"A"
"USGS",11046000,"2017-07-12",4.57,"A"
"USGS",11046000,"2017-07-13",4.41,"A"
"USGS",11046000,"2017-07-14",4.39,"A"
"USGS",11046000,"2017-07-15",4.84,"A"
"USGS",11046000,"2017-07-16",4.95,"A"
"USGS",11046000,"2017-07-17",4.91,"A"
"USGS",11046000,"2017-07-18",4.64,"A"
"USGS",11046000,"2017-07-19",3.93,"A"
"USGS",11046000,"2017-07-20",2.55,"A"
"USGS",11046000,"2017-07-21",2.18,"A"
"USGS",11046000,"2017-07-22",1.94,"A"
"USGS",11046000,"2017-07-23",1.6,"A"
"USGS",11046000,"2017-07-24",2.08,"A"
"USGS",11046000,"2017-07-25",3.27,"A"
"USGS",11046000,"2017-07-26",3.11,"A"
"USGS",11046000,"2017-07-27",3.36,"A"
"USGS",11046000,"2017-07-28",2.99,"A"
"USGS",11046000,"2017-07-29",3.24,"A"
"USGS",11046000,"2017-07-30",2.77,"A"
"USGS",11046000,"2017-07-31",2.92,"A"
"USGS",11046000,"2017-08-01",3.4,"A"
"USGS",11046000,"2017-08-02",3.6,"A"
"USGS",11046000,"2017-08-03",5.15,"A"
"USGS",11046000,"2017-08-04",5.13,"A"
"USGS",11046000,"2017-08-05",4.64,"A"
"USGS",11046000,"2017-08-06",4.24,"A"
"USGS",11046000,"2017-08-07",4.1,"A"
"USGS",11046000,"2017-08-08",5.2,"A"
"USGS",11046000,"2017-08-09",4.73,"A"
"USGS",11046000,"2017-08-10",4.58,"A"
"USGS",11046000,"2017-08-11",3.98,"A"
"USGS",11046000,"2017-08-12",3.56,"A"
"USGS",11046000,"2017-08-13",3.7,"A"
"USGS",11046000,"2017-08-14",3.57,"A"
"USGS",11046000,"2017-08-15",2.31,"A"
"USGS",11046000,"2017-08-16",1.74,"A"
"USGS",11046000,"2017-08-17",1.35,"A"
"USGS",11046000,"2017-08-18",1.1,"A"
"USGS",11046000,"2017-08-19",0.78,"A"
"USGS",11046000,"2017-08-20",0.65,"A"
"USGS",11046000,"2017-08-21",0.61,"A"
"USGS",11046000,"2017-08-22",0.48,"A"
"USGS",11046000,"2017-08-23",2.04,"A"
"USGS",11046000,"2017-08-24",2.97,"A"
"USGS",11046000,"2017-08-25",2.82,"A"
"USGS",11046000,"2017-08-26",2.81,"A"
"USGS",11046000,"2017-08-27",2.29,"A"
"USGS",11046000,"2017-08-28",1.77,"A"
"USGS",11046000,"2017-08-29",1.19,"A"
"USGS",11046000,"2017-08-30",0.8,"A"
"USGS",11046000,"2017-08-31",0.45,"A:e"
"USGS",11046000,"2017-09-01",0.11,"A"
"USGS",11046000,"2017-09-02",0,"A"
"USGS",11046000,"2017-09-03",0,"A"
"USGS",11046000,"2017-09-04",0,"A"
"USGS",11046000,"2017-09-05",1.64,"A"
"USGS",11046000,"2017-09-06",3.18,"A"
"USGS",11046000,"2017-09-07",3.45,"A"
"USGS",11046000,"2017-09-08",3.72,"A"
"USGS",11046000,"2017-09-09",3.95,"A"
"USGS",11046000,"2017-09-10",4,"A"
"USGS",11046000,"2017-09-11",3.77,"A"
"USGS",11046000,"2017-09-12",3.13,"A"
"USGS",11046000,"2017-09-13",2.69,"A"
"USGS",11046000,"2017-09-14",2.05,"A"
"USGS",11046000,"2017-09-15",2.02,"A"
"USGS",11046000,"2017-09-16",2.02,"A"
"USGS",11046000,"2017-09-17",1.79,"A"
"USGS",11046000,"2017-09-18",1.88,"A"
"USGS",11046000,"2017-09-19",2.39,"A"
"USGS",11046000,"2017-09-20",2.38,"A"
"USGS",11046000,"2017-09-21",2.62,"A"
"USGS",11046000,"2017-09-22",2.8,"A"
"USGS",11046000,"2017-09-23",2.92,"A"
"USGS",11046000,"2017-09-24",2.53,"A"
"USGS",11046000,"2017-09-25",1.88,"A"
"USGS",11046000,"2017-09-26",0.92,"A"
"USGS",11046000,"2017-09-27",0.34,"A"
"USGS",11046000,"2017-09-28",0.04,"A"
"USGS",11046000,"2017-09-29",0.02,"A"
"USGS",11046000,"2017-09-30",0,"A"
"USGS",11046000,"2017-10-01",0,"A"
"USGS",11046000,"2017-10-02",0,"A"
"USGS",11046000,"2017-10-03",0,"A"
"USGS",11046000,"2017-10-04",0.08,"A"
"USGS",11046000,"2017-10-05",0.22,"A:e"
"USGS",11046000,"2017-10-06",0.01,"A:e"
"USGS",11046000,"2017-10-07",0.01,"A"
"USGS",11046000,"2017-10-08",0,"A"
"USGS",11046000,"2017-10-09",0.06,"A"
"USGS",11046000,"2017-10-10",0.25,"A"
"USGS",11046000,"2017-10-11",0.18,"A"
"USGS",11046000,"2017-10-12",0.27,"A"
"USGS",11046000,"2017-10-13",1.42,"A"
"USGS",11046000,"2017-10-14",1.13,"A"
"USGS",11046000,"2017-10-15",0.97,"A"
"USGS",11046000,"2017-10-16",0.43,"A"
"USGS",11046000,"2017-10-17",0.05,"A"
"USGS",11046000,"2017-10-18",0.04,"A"
"USGS",11046000,"2017-10-19",1.07,"A"
"USGS",11046000,"2017-10-20",2.55,"A"
"USGS",11046000,"2017-10-21",3.5,"A"
"USGS",11046000,"2017-10-22",3.94,"A"
"USGS",11046000,"2017-10-23",4.28,"A"
"USGS",11046000,"2017-10-24",3.35,"A"
"USGS",11046000,"2017-10-25",2.39,"A"
"USGS",11046000,"2017-10-26",1.48,"A"
"USGS",11046000,"2017-10-27",2.3,"A"
"USGS",11046000,"2017-10-28",4.02,"A"
"USGS",11046000,"2017-10-29",4.71,"A"
"USGS",11046000,"2017-10-30",5.05,"A"
"USGS",11046000,"2017-10-31",4.54,"A"
"USGS",11046000,"2017-11-01",4.75,"A"
"USGS",11046000,"2017-11-02",5.38,"A"
"USGS",11046000,"2017-11-03",6.05,"A"
"USGS",11046000,"2017-11-04",6.86,"A"
"USGS",11046000,"2017-11-05",7.09,"A"
"USGS",11046000,"2017-11-06",6.73,"A"
"USGS",11046000,"2017-11-07",6.63,"A"
"USGS",11046000,"2017-11-08",6.48,"A"
"USGS",11046000,"2017-11-09",6.42,"A"
"USGS",11046000,"2017-11-10",6.74,"A"
"USGS",11046000,"2017-11-11",6.68,"A"
"USGS",11046000,"2017-11-12",6.95,"A"
"USGS",11046000,"2017-11-13",7.15,"A"
"USGS",11046000,"2017-11-14",7.17,"A"
"USGS",11046000,"2017-11-15",7.25,"A"
"USGS",11046000,"2017-11-16",7.95,"A"
"USGS",11046000,"2017-11-17",8.71,"A"
"USGS",11046000,"2017-11-18",7.24,"A"
"USGS",11046000,"2017-11-19",6.64,"A"
"USGS",11046000,"2017-11-20",4.67,"A"
"USGS",11046000,"2017-11-21",3.15,"A"
"USGS",11046000,"2017-11-22",1.97,"A"
"USGS",11046000,"2017-11-23",0.84,"A"
"USGS",11046000,"2017-11-24",1.26,"A"
"USGS",11046000,"2017-11-25",0.82,"A"
"USGS",11046000,"2017-11-26",0.8,"A"
"USGS",11046000,"2017-11-27",1.41,"A"
"USGS",11046000,"2017-11-28",3.31,"A"
"USGS",11046000,"2017-11-29",4.01,"A"
"USGS",11046000,"2017-11-30",3.45,"A"
"USGS",11046000,"2017-12-01",3.89,"A"
"USGS",11046000,"2017-12-02",4.56,"A"
"USGS",11046000,"2017-12-03",3.88,"A"
"USGS",11046000,"2017-12-04",3.37,"A"
"USGS",11046000,"2017-12-05",2.8,"A"
"USGS",11046000,"2017-12-06",2.22,"A"
"USGS",11046000,"2017-12-07",1.82,"A"
"USGS",11046000,"2017-12-08",1.38,"A"
"USGS",11046000,"2017-12-09",1.49,"A"
"USGS",11046000,"2017-12-10",1.66,"A"
"USGS",11046000,"2017-12-11",1.6,"A"
"USGS",11046000,"2017-12-12",1.11,"A"
"USGS",11046000,"2017-12-13",1.07,"A"
"USGS",11046000,"2017-12-14",0.92,"A"
"USGS",11046000,"2017-12-15",0.17,"A"
"USGS",11046000,"2017-12-16",0.54,"A"
"USGS",11046000,"2017-12-17",1.19,"A"
"USGS",11046000,"2017-12-18",1.21,"A"
"USGS",11046000,"2017-12-19",1.32,"A"
"USGS",11046000,"2017-12-20",1.93,"A"
"USGS",11046000,"2017-12-21",3.19,"A"
"USGS",11046000,"2017-12-22",3.2,"A"
"USGS",11046000,"2017-12-23",3,"A"
"USGS",11046000,"2017-12-24",2.95,"A"
"USGS",11046000,"2017-12-25",3.55,"A"
"USGS",11046000,"2017-12-26",3.49,"A"
"USGS",11046000,"2017-12-27",2.36,"A"
"USGS",11046000,"2017-12-28",2.83,"A"
"USGS",11046000,"2017-12-29",3.03,"A"
"USGS",11046000,"2017-12-30",3.18,"A"
"USGS",11046000,"2017-12-31",3.43,"A"
"USGS",11046000,"2018-01-01",3.62,"A"
"USGS",11046000,"2018-01-02",3.77,"A"
"USGS",11046000,"2018-01-03",4.06,"A"
"USGS",11046000,"2018-01-04",3.78,"A"
"USGS",11046000,"2018-01-05",4.52,"A"
"USGS",11046000,"2018-01-06",7.79,"A"
"USGS",11046000,"2018-01-07",10.2,"A"
"USGS",11046000,"2018-01-08",12.7,"A"
"USGS",11046000,"2018-01-09",524,"A"
"USGS",11046000,"2018-01-10",737,"A"
"USGS",11046000,"2018-01-11",142,"A"
"USGS",11046000,"2018-01-12",78,"A"
"USGS",11046000,"2018-01-13",55.1,"A"
"USGS",11046000,"2018-01-14",43.3,"A"
"USGS",11046000,"2018-01-15",36.7,"A"
"USGS",11046000,"2018-01-16",32.3,"A"
"USGS",11046000,"2018-01-17",28.9,"A"
"USGS",11046000,"2018-01-18",24.2,"A"
"USGS",11046000,"2018-01-19",21.6,"A"
"USGS",11046000,"2018-01-20",18.8,"A"
"USGS",11046000,"2018-01-21",17.5,"A"
"USGS",11046000,"2018-01-22",18.5,"A"
"USGS",11046000,"2018-01-23",18,"A"
"USGS",11046000,"2018-01-24",15.9,"A"
"USGS",11046000,"2018-01-25",14.7,"A"
"USGS",11046000,"2018-01-26",14.3,"A"
"USGS",11046000,"2018-01-27",15.1,"A"
"USGS",11046000,"2018-01-28",12.8,"A"
"USGS",11046000,"2018-01-29",12.4,"A"
"USGS",11046000,"2018-01-30",11.1,"A"
"USGS",11046000,"2018-01-31",10.3,"A"
"USGS",11046000,"2018-02-01",9.42,"A"
"USGS",11046000,"2018-02-02",9.22,"A"
"USGS",11046000,"2018-02-03",10.5,"A"
"USGS",11046000,"2018-02-04",8.86,"A"
"USGS",11046000,"2018-02-05",10.7,"A"
"USGS",11046000,"2018-02-06",12.9,"A"
"USGS",11046000,"2018-02-07",11.4,"A"
"USGS",11046000,"2018-02-08",8.98,"A"
"USGS",11046000,"2018-02-09",10.1,"A"
"USGS",11046000,"2018-02-10",9.51,"A"
"USGS",11046000,"2018-02-11",10.6,"A"
"USGS",11046000,"2018-02-12",9.86,"A"
"USGS",11046000,"2018-02-13",11,"A"
"USGS",11046000,"2018-02-14",9.42,"A"
"USGS",11046000,"2018-02-15",10.4,"A"
"USGS",11046000,"2018-02-16",9.36,"A"
"USGS",11046000,"2018-02-17",10.3,"A"
"USGS",11046000,"2018-02-18",8.9,"A"
"USGS",11046000,"2018-02-19",9.53,"A"
"USGS",11046000,"2018-02-20",8.88,"A"
"USGS",11046000,"2018-02-21",9.24,"A"
"USGS",11046000,"2018-02-22",8.71,"A"
"USGS",11046000,"2018-02-23",9.52,"A"
"USGS",11046000,"2018-02-24",9.4,"A"
"USGS",11046000,"2018-02-25",9.08,"A"
"USGS",11046000,"2018-02-26",9.29,"A"
"USGS",11046000,"2018-02-27",8.96,"A:e"
"USGS",11046000,"2018-02-28",10,"A:e"
"USGS",11046000,"2018-03-01",9.38,"A:e"
"USGS",11046000,"2018-03-02",8.86,"A:e"
"USGS",11046000,"2018-03-03",10,"A"
"USGS",11046000,"2018-03-04",10.5,"A"
"USGS",11046000,"2018-03-05",8.74,"A"
"USGS",11046000,"2018-03-06",7.46,"A"
"USGS",11046000,"2018-03-07",6.84,"A"
"USGS",11046000,"2018-03-08",6.3,"A"
"USGS",11046000,"2018-03-09",6.21,"A"
"USGS",11046000,"2018-03-10",7.57,"A"
"USGS",11046000,"2018-03-11",13.9,"A"
"USGS",11046000,"2018-03-12",25.3,"A"
"USGS",11046000,"2018-03-13",15.3,"A"
"USGS",11046000,"2018-03-14",10.4,"A"
"USGS",11046000,"2018-03-15",13.1,"A"
"USGS",11046000,"2018-03-16",70.4,"A"
"USGS",11046000,"2018-03-17",42.4,"A"
"USGS",11046000,"2018-03-18",34.8,"A"
"USGS",11046000,"2018-03-19",26.2,"A"
"USGS",11046000,"2018-03-20",21.4,"A"
"USGS",11046000,"2018-03-21",17.9,"A"
"USGS",11046000,"2018-03-22",15.8,"A"
"USGS",11046000,"2018-03-23",22.6,"A"
"USGS",11046000,"2018-03-24",46,"A"
"USGS",11046000,"2018-03-25",30.5,"A"
"USGS",11046000,"2018-03-26",21.1,"A"
"USGS",11046000,"2018-03-27",14.8,"A"
"USGS",11046000,"2018-03-28",11.5,"A"
"USGS",11046000,"2018-03-29",9.85,"A"
"USGS",11046000,"2018-03-30",7.33,"A"
"USGS",11046000,"2018-03-31",5.65,"A"
"USGS",11046000,"2018-04-01",4.75,"A"
"USGS",11046000,"2018-04-02",4.66,"A"
"USGS",11046000,"2018-04-03",4.89,"A"
"USGS",11046000,"2018-04-04",6.99,"A"
"USGS",11046000,"2018-04-05",8.8,"A"
"USGS",11046000,"2018-04-06",9.88,"A"
"USGS",11046000,"2018-04-07",9.21,"A"
"USGS",11046000,"2018-04-08",9.67,"A"
"USGS",11046000,"2018-04-09",9.4,"A"
"USGS",11046000,"2018-04-10",8.87,"A"
"USGS",11046000,"2018-04-11",8.17,"A"
"USGS",11046000,"2018-04-12",7.59,"A"
"USGS",11046000,"2018-04-13",7.33,"A"
"USGS",11046000,"2018-04-14",6.63,"A"
"USGS",11046000,"2018-04-15",6.35,"A"
"USGS",11046000,"2018-04-16",6.54,"A"
"USGS",11046000,"2018-04-17",6.85,"A"
"USGS",11046000,"2018-04-18",7.42,"A"
"USGS",11046000,"2018-04-19",7.17,"A"
"USGS",11046000,"2018-04-20",6.42,"A"
"USGS",11046000,"2018-04-21",5.86,"A"
"USGS",11046000,"2018-04-22",4.73,"A"
"USGS",11046000,"2018-04-23",4.66,"A"
"USGS",11046000,"2018-04-24",5.12,"A"
"USGS",11046000,"2018-04-25",6.3,"A"
"USGS",11046000,"2018-04-26",6.5,"A"
"USGS",11046000,"2018-04-27",5.08,"A"
"USGS",11046000,"2018-04-28",4.91,"A"
"USGS",11046000,"2018-04-29",5.08,"A"
"USGS",11046000,"2018-04-30",5.29,"A"
"USGS",11046000,"2018-05-01",5.79,"A"
"USGS",11046000,"2018-05-02",6.91,"A"
"USGS",11046000,"2018-05-03",6.98,"A"
"USGS",11046000,"2018-05-04",4.41,"A"
"USGS",11046000,"2018-05-05",2.48,"A:e"
"USGS",11046000,"2018-05-06",1.71,"A:e"
"USGS",11046000,"2018-05-07",1.03,"A:e"
"USGS",11046000,"2018-05-08",0.53,"A:e"
"USGS",11046000,"2018-05-09",0.19,"A:e"
"USGS",11046000,"2018-05-10",0.05,"A:e"
"USGS",11046000,"2018-05-11",0,"A:e"
"USGS",11046000,"2018-05-12",0,"A:e"
"USGS",11046000,"2018-05-13",0,"A:e"
"USGS",11046000,"2018-05-14",0,"A:e"
"USGS",11046000,"2018-05-15",0,"A:e"
"USGS",11046000,"2018-05-16",0,"A:e"
"USGS",11046000,"2018-05-17",0,"A:e"
"USGS",11046000,"2018-05-18",0,"A:e"
"USGS",11046000,"2018-05-19",0,"A:e"
"USGS",11046000,"2018-05-20",0,"A:e"
"USGS",11046000,"2018-05-21",0,"A:e"
"USGS",11046000,"2018-05-22",0,"A:e"
"USGS",11046000,"2018-05-23",0,"A:e"
"USGS",11046000,"2018-05-24",0,"A:e"
"USGS",11046000,"2018-05-25",0,"A:e"
"USGS",11046000,"2018-05-26",0,"A:e"
"USGS",11046000,"2018-05-27",0,"A:e"
"USGS",11046000,"2018-05-28",0,"A:e"
"USGS",11046000,"2018-05-29",0,"A:e"
"USGS",11046000,"2018-05-30",0,"A:e"
"USGS",11046000,"2018-05-31",0,"A:e"
"USGS",11046000,"2018-06-01",0,"A:e"
"USGS",11046000,"2018-06-02",0,"A:e"
"USGS",11046000,"2018-06-03",0,"A:e"
"USGS",11046000,"2018-06-04",0,"A:e"
"USGS",11046000,"2018-06-05",0,"A:e"
"USGS",11046000,"2018-06-06",0,"A:e"
"USGS",11046000,"2018-06-07",0,"A:e"
"USGS",11046000,"2018-06-08",0,"A:e"
"USGS",11046000,"2018-06-09",0,"A:e"
"USGS",11046000,"2018-06-10",0,"A:e"
"USGS",11046000,"2018-06-11",0,"A:e"
"USGS",11046000,"2018-06-12",0,"A:e"
"USGS",11046000,"2018-06-13",0,"A:e"
"USGS",11046000,"2018-06-14",0,"A:e"
"USGS",11046000,"2018-06-15",0,"A"
"USGS",11046000,"2018-06-16",0,"A"
"USGS",11046000,"2018-06-17",0,"A"
"USGS",11046000,"2018-06-18",0,"A"
"USGS",11046000,"2018-06-19",0,"A"
"USGS",11046000,"2018-06-20",0,"A"
"USGS",11046000,"2018-06-21",0,"A"
"USGS",11046000,"2018-06-22",0,"A"
"USGS",11046000,"2018-06-23",0,"A"
"USGS",11046000,"2018-06-24",0,"A"
"USGS",11046000,"2018-06-25",0,"A"
"USGS",11046000,"2018-06-26",0,"A"
"USGS",11046000,"2018-06-27",0,"A"
"USGS",11046000,"2018-06-28",0,"A"
"USGS",11046000,"2018-06-29",0,"A"
"USGS",11046000,"2018-06-30",0,"A"
"USGS",11046000,"2018-07-01",0,"A"
"USGS",11046000,"2018-07-02",0,"A"
"USGS",11046000,"2018-07-03",0,"A"
"USGS",11046000,"2018-07-04",0,"A"
"USGS",11046000,"2018-07-05",0,"A"
"USGS",11046000,"2018-07-06",0,"A"
"USGS",11046000,"2018-07-07",0,"A"
"USGS",11046000,"2018-07-08",0,"A"
"USGS",11046000,"2018-07-09",0,"A"
"USGS",11046000,"2018-07-10",0,"A"
"USGS",11046000,"2018-07-11",0,"A"
"USGS",11046000,"2018-07-12",0,"A"
"USGS",11046000,"2018-07-13",0,"A"
"USGS",11046000,"2018-07-14",0,"A"
"USGS",11046000,"2018-07-15",0,"A"
"USGS",11046000,"2018-07-16",0,"A"
"USGS",11046000,"2018-07-17",0,"A"
"USGS",11046000,"2018-07-18",0,"A"
"USGS",11046000,"2018-07-19",0,"A"
"USGS",11046000,"2018-07-20",0,"A"
"USGS",11046000,"2018-07-21",0,"A"
"USGS",11046000,"2018-07-22",0,"A"
"USGS",11046000,"2018-07-23",0,"A"
"USGS",11046000,"2018-07-24",0,"A"
"USGS",11046000,"2018-07-25",0,"A"
"USGS",11046000,"2018-07-26",0,"A"
"USGS",11046000,"2018-07-27",0,"A"
"USGS",11046000,"2018-07-28",0,"A"
